,BSE500,SI1900,SIBANK,SPBSBMIP,SI0200,SPBSCDIP,SI0400,SPBSENIP,SI0600,SPBSFIIP,SI0800,SPBSIDIP,SI1000,SI1200,SI1400,SIPOWE,SIREAL,SIBTEC,SPBSTLIP,SPBSUTIP
15-March-2017,12404.64,22221.03,24150.78,2674.2,15924.56,3344.07,14286.68,3375.98,8949.95,4760.47,15440.21,3173.86,10384.82,11570.68,13365.85,2194.54,1523.17,5799.44,1301.05,1912.36
16-March-2017,12516.72,22360.15,24263.78,2719.09,16165.21,3370.14,14527.11,3386.59,8989.87,4798.8,15528.46,3226.19,10510.71,11899.56,13471.76,2234.11,1541.01,5856.9,1300.57,1941.93
17-March-2017,12524.81,22258.02,24151.13,2714.8,16088.96,3361.73,14506.83,3380.17,9206.63,4792.45,15482.69,3213.55,10585.67,11875.87,13421.34,2228.71,1553.09,5862.82,1265.18,1932.28
20-March-2017,12507.67,22276.01,24050.29,2714.2,16030.44,3370.32,14656.96,3354.75,9225.87,4793.78,15551.01,3212.06,10441.22,11869.74,13351.96,2233.27,1557.02,5790.53,1251.19,1936.11
21-March-2017,12488.63,22180.82,23907.7,2724.16,16060.97,3364.44,14678.62,3337.89,9319.3,4773.34,15327.28,3205.77,10475.39,11855.72,13312.25,2230.36,1578.08,5804.35,1243.95,1934.83
22-March-2017,12366.69,21830.13,23627.89,2689.44,15887.86,3329.74,14394.4,3329.09,9178.58,4718.44,15304.95,3163.25,10462.2,11703.8,13273.42,2206.76,1578.06,5778.85,1218.01,1917.17
23-March-2017,12454.94,22014.57,23769.26,2706.51,16053.81,3349.19,14411.19,3369.34,9169.17,4754.59,15401.65,3202.04,10522.91,11830.65,13433.91,2233.21,1582.89,5809.94,1222.08,1941.48
24-March-2017,12485.43,22005.94,24061.02,2697.66,16082.5,3352.83,14464.49,3382.7,9202.39,4796.05,15357.22,3207.14,10438.11,11859.3,13462.19,2235.4,1589.02,5770.18,1222.56,1946.01
27-March-2017,12428.98,21860.41,24025.16,2675.94,16062.42,3342.08,14591.65,3327.13,9199.71,4794.41,15229.33,3196.22,10360.27,11555.93,13325.12,2235.02,1588.96,5733.15,1211.46,1944.12
28-March-2017,12502.2,22029.58,24213.05,2697.66,16073.5,3362.75,14702.7,3317.2,9217.94,4839.23,15332.0,3215.52,10401.55,11621.24,13291.99,2251.82,1583.39,5770.69,1222.83,1959.5
29-March-2017,12547.77,21921.77,24401.94,2704.89,16196.86,3364.91,14892.25,3330.87,9271.38,4874.71,15254.51,3220.2,10421.05,11703.62,13290.09,2253.46,1574.42,5792.94,1242.13,1958.61
30-March-2017,12605.3,21963.98,24601.02,2716.12,16285.88,3385.91,15098.42,3342.34,9304.13,4911.21,15283.19,3245.61,10397.55,11672.82,13317.63,2261.83,1608.52,5788.37,1252.15,1961.67
31-March-2017,12631.9,22012.66,24420.77,2740.83,16446.03,3401.28,15257.34,3426.43,9270.25,4885.69,15312.4,3264.53,10365.51,11804.46,13563.63,2274.42,1599.97,5771.47,1240.67,1974.33
3-April-2017,12725.42,22099.84,24584.44,2758.17,17016.4,3419.15,15352.33,3485.82,9317.41,4925.9,15472.99,3335.46,10275.99,11842.58,13667.41,2286.67,1605.73,5717.79,1229.97,1984.16
5-April-2017,12789.32,22341.61,24711.29,2789.7,17275.91,3462.07,15721.69,3535.63,9308.3,4926.54,15533.8,3384.61,10194.58,11953.35,13765.73,2297.1,1671.21,5705.59,1251.57,1986.7
6-April-2017,12785.0,22322.62,24659.29,2803.42,17239.22,3461.52,15620.91,3568.56,9234.83,4920.78,15435.62,3378.09,10208.88,12001.72,13892.92,2312.0,1704.64,5709.64,1244.23,1996.31
7-April-2017,12712.39,22235.34,24422.72,2782.32,17255.98,3449.1,15522.64,3546.43,9184.81,4895.08,15215.55,3363.21,10147.65,11852.53,13959.96,2297.36,1684.43,5682.34,1253.57,1984.48
10-April-2017,12724.97,22307.27,24551.68,2803.68,17271.14,3449.81,15456.9,3547.05,9208.98,4909.61,15252.43,3386.42,9983.3,11962.89,14082.39,2297.05,1672.69,5619.91,1260.25,1983.33
11-April-2017,12809.11,22326.02,24793.97,2795.44,17526.39,3468.57,15574.22,3547.43,9352.67,4960.0,15309.42,3408.72,10055.97,11776.49,14107.03,2308.76,1694.24,5658.15,1272.39,1989.24
12-April-2017,12766.16,22224.97,24729.31,2784.99,17483.32,3455.73,15417.08,3530.32,9351.67,4945.58,15404.65,3381.81,10004.11,11698.68,14071.84,2286.29,1708.02,5631.45,1277.52,1964.31
13-April-2017,12710.75,22053.66,24731.46,2738.88,17313.93,3450.32,15401.57,3556.79,9307.25,4952.54,15503.29,3354.24,9731.01,11366.86,14217.99,2282.68,1723.7,5484.1,1250.05,1966.85
17-April-2017,12706.02,21991.36,24708.44,2739.35,17328.87,3463.06,15439.53,3581.42,9273.01,4945.99,15477.57,3351.37,9684.82,11242.59,14333.53,2268.72,1875.7,5455.04,1241.85,1971.27
18-April-2017,12643.78,21826.91,24704.53,2716.25,17209.65,3441.15,15326.11,3544.24,9243.32,4936.83,15332.45,3326.39,9653.72,11039.3,14268.43,2269.51,1810.5,5434.12,1230.22,1976.62
19-April-2017,12675.68,21858.26,24574.66,2734.53,17276.52,3457.46,15327.77,3553.42,9262.11,4935.04,15298.01,3348.44,9620.99,11100.65,14298.18,2315.82,1837.37,5427.64,1238.17,2017.25
20-April-2017,12741.44,22010.97,24443.75,2776.62,17395.37,3492.19,15516.96,3542.75,9313.1,4948.44,15276.9,3376.84,9716.08,11120.75,14262.17,2311.93,1876.67,5479.55,1239.41,2019.61
21-April-2017,12729.13,21919.72,24437.88,2763.69,17437.57,3488.3,15526.28,3569.16,9222.53,4954.15,15161.1,3380.15,9680.94,11055.11,14286.63,2318.41,1921.11,5467.98,1248.7,2025.83
24-April-2017,12854.14,22180.32,24748.18,2822.08,17727.32,3515.59,15527.85,3593.77,9251.56,5024.94,15095.26,3424.73,9721.26,11131.97,14388.93,2332.02,1979.22,5484.0,1256.95,2043.22
25-April-2017,12982.49,22435.44,25003.33,2847.34,17872.85,3553.62,15634.93,3636.82,9405.8,5084.14,15194.16,3442.69,9739.74,11199.4,14565.28,2343.52,2004.09,5517.56,1289.87,2045.44
26-April-2017,13005.91,22662.35,25208.03,2852.9,17863.57,3564.69,15539.84,3595.56,9597.24,5121.68,15106.48,3431.12,9634.41,11252.49,14417.08,2325.57,1944.87,5468.71,1289.61,2029.99
27-April-2017,12993.79,22634.44,25251.1,2846.21,17923.29,3555.53,15540.02,3593.58,9528.13,5122.78,14999.57,3440.63,9684.82,11136.43,14475.74,2327.31,1958.35,5490.4,1288.81,2034.56
28-April-2017,12979.24,22782.4,25325.27,2858.55,17865.77,3571.06,15474.66,3580.46,9412.29,5120.91,15019.4,3442.29,9618.99,11303.38,14455.03,2329.75,1923.92,5450.23,1277.72,2040.5
2-May-2017,13006.66,22903.84,25341.38,2846.88,17766.3,3600.49,15661.94,3577.8,9408.9,5156.54,14902.64,3433.74,9670.37,11238.86,14606.16,2318.06,1962.13,5467.14,1262.17,2032.0
3-May-2017,12997.91,22896.38,25246.28,2857.41,17679.4,3602.15,15583.17,3567.83,9384.73,5144.55,14757.24,3418.69,9805.83,11203.45,14508.4,2324.72,1992.42,5518.53,1263.02,2035.16
4-May-2017,13062.14,22769.49,25831.15,2872.48,17817.72,3602.56,15802.83,3544.5,9486.19,5215.52,14766.7,3429.11,9785.76,11117.18,14431.38,2328.93,1976.47,5502.28,1257.92,2034.68
5-May-2017,12945.57,22510.64,25679.62,2834.85,17686.33,3585.73,15802.72,3483.96,9371.65,5178.63,14695.96,3384.38,9749.92,10842.14,14199.19,2302.39,1956.0,5470.47,1246.19,2009.26
8-May-2017,13001.19,22666.23,25882.23,2858.8,17641.2,3612.56,15885.74,3477.34,9311.6,5199.44,14783.58,3393.29,9877.35,10832.68,14168.5,2321.29,2044.52,5541.09,1270.87,2018.03
9-May-2017,13027.62,22660.15,25832.12,2872.71,17977.12,3607.41,15785.27,3498.57,9348.21,5190.22,14767.23,3436.49,9919.84,10915.14,14275.75,2344.34,2055.21,5548.89,1261.15,2020.66
10-May-2017,13151.07,22993.54,25940.45,2890.68,18086.18,3641.83,15897.77,3545.33,9517.44,5239.59,14906.4,3465.85,9878.63,11008.93,14394.6,2365.58,2052.08,5578.45,1319.02,2031.47
11-May-2017,13167.6,23218.58,25948.81,2906.16,17994.81,3683.93,16159.83,3523.14,9518.01,5234.08,14987.96,3454.38,9907.48,11085.24,14260.23,2336.74,2050.91,5610.52,1314.92,2010.62
12-May-2017,13112.98,23245.43,25717.07,2890.68,17935.95,3664.45,16001.27,3521.21,9474.3,5187.67,14888.69,3444.48,10022.53,11061.72,14272.51,2317.81,2067.6,5648.55,1311.44,1998.43
15-May-2017,13195.46,23367.07,25927.94,2937.51,17987.95,3693.97,15988.7,3531.53,9521.77,5229.42,15047.11,3455.33,9981.75,11326.72,14378.8,2332.53,2087.11,5622.32,1299.18,2015.43
16-May-2017,13273.3,23616.15,26059.27,2943.48,18041.28,3722.39,16092.38,3545.89,9615.31,5254.12,15077.01,3470.44,10088.39,11261.76,14419.65,2336.17,2107.96,5686.1,1325.66,2022.38
17-May-2017,13270.3,23751.55,26084.47,2959.17,18080.15,3726.35,15970.73,3537.11,9598.85,5244.12,15032.04,3481.39,10066.43,11528.98,14366.8,2339.49,2107.99,5686.4,1337.41,2023.53
18-May-2017,13085.67,23280.14,25758.39,2881.66,17702.36,3661.06,15637.91,3481.95,9451.31,5171.52,14904.64,3412.14,10188.56,11211.13,14147.99,2289.34,2042.22,5723.17,1314.14,1988.3
19-May-2017,13051.03,23141.63,25858.58,2864.76,17669.7,3626.59,15475.71,3459.46,9627.43,5157.55,14858.05,3397.49,10116.84,11206.15,14034.2,2293.57,2044.31,5691.2,1317.82,1988.07
22-May-2017,13016.74,22963.99,25699.79,2823.75,17757.24,3596.47,15569.46,3439.04,9924.68,5121.29,14614.14,3397.04,10150.9,11143.69,13854.74,2265.37,2017.91,5710.51,1319.39,1961.72
23-May-2017,12893.54,23061.74,25604.65,2802.51,17495.9,3576.04,15333.88,3388.14,9823.75,5089.66,14216.7,3344.46,10134.28,11093.16,13662.97,2222.57,1965.64,5687.07,1301.4,1924.39
24-May-2017,12810.75,23076.71,25570.36,2753.63,17037.22,3535.36,15177.39,3379.95,9806.99,5073.82,13940.99,3322.07,10134.09,10846.19,13731.27,2189.57,1928.91,5659.9,1271.24,1911.14
25-May-2017,13007.44,23496.87,26290.96,2800.87,17636.9,3588.9,15160.58,3413.36,9841.86,5189.4,13694.96,3406.19,10368.73,11038.13,13912.67,2203.67,1967.65,5769.78,1280.94,1928.51
26-May-2017,13164.84,23810.72,26495.24,2860.07,17895.55,3635.15,15397.7,3488.3,10015.9,5241.24,13590.94,3468.4,10399.07,11413.44,14201.37,2239.22,1977.37,5795.69,1287.54,1949.92
29-May-2017,13112.1,23881.59,26246.54,2842.14,17741.44,3625.53,15413.32,3495.38,10170.66,5225.13,13216.63,3431.79,10266.94,11381.11,14134.02,2213.45,1890.61,5736.24,1287.53,1938.52
30-May-2017,13158.31,23996.13,26402.52,2865.15,17562.48,3641.09,15281.18,3505.18,10071.02,5246.55,13517.81,3425.5,10309.15,11410.23,14209.36,2208.93,1912.49,5748.34,1274.95,1955.11
31-May-2017,13199.15,24161.95,26547.35,2878.48,17596.08,3670.1,15400.15,3485.97,10106.15,5270.63,13563.8,3437.28,10229.52,11247.61,14247.08,2220.59,1931.11,5710.69,1278.56,1975.15
1-June-2017,13221.57,24183.58,26420.21,2869.71,17757.88,3688.72,15472.42,3447.51,10224.9,5266.0,13722.43,3463.17,10232.03,11121.16,14022.22,2214.84,1931.02,5709.88,1276.83,1970.22
2-June-2017,13290.23,24291.99,26499.16,2876.39,17749.88,3708.85,15643.36,3439.61,10299.42,5302.58,13875.55,3477.81,10255.94,11095.29,13965.32,2231.06,1954.63,5732.52,1289.31,1982.2
5-June-2017,13332.17,24346.11,26593.08,2876.38,17891.47,3746.12,16553.02,3449.43,10307.8,5316.19,13867.96,3494.89,10282.73,11033.4,14015.69,2229.62,1974.59,5748.17,1297.1,1977.08
6-June-2017,13271.8,24083.16,26528.86,2845.54,17685.07,3729.99,16220.44,3424.34,10168.7,5297.09,13803.09,3446.59,10522.42,11004.27,13973.1,2193.41,1947.8,5842.62,1287.08,1952.99
7-June-2017,13323.45,24251.06,26721.93,2860.16,17743.54,3753.38,16268.95,3454.78,10238.72,5329.61,13951.6,3460.36,10315.26,11110.75,14017.54,2202.36,1954.11,5753.9,1291.26,1961.42
8-June-2017,13318.96,24251.4,26682.42,2871.17,17680.54,3752.5,16174.56,3423.41,10219.53,5344.61,14180.15,3460.84,10178.03,11191.3,13824.29,2207.86,1950.06,5685.33,1281.61,1953.13
9-June-2017,13355.15,24490.81,26820.28,2893.63,17703.26,3777.37,16086.18,3427.37,10145.73,5377.77,14227.9,3474.98,10100.6,11391.32,13798.92,2208.58,2000.77,5651.61,1285.26,1948.84
12-June-2017,13287.07,24312.45,26546.77,2875.79,17422.77,3761.27,15873.24,3405.06,10108.66,5339.7,14264.35,3429.36,10142.55,11346.95,13755.15,2206.63,1993.92,5661.71,1277.59,1946.97
13-June-2017,13288.32,24206.08,26542.92,2872.7,17446.51,3758.17,15925.75,3391.91,10133.48,5363.6,14268.48,3427.37,10040.68,11252.77,13726.0,2223.87,2008.8,5613.1,1276.22,1960.39
14-June-2017,13303.08,24209.31,26570.61,2865.39,17599.4,3765.04,15937.8,3443.97,10064.94,5363.96,14242.68,3442.08,10059.13,11170.82,13819.09,2224.56,2039.02,5626.57,1276.18,1958.96
15-June-2017,13277.7,24077.59,26462.2,2867.65,17479.2,3759.44,15891.6,3445.39,10078.83,5348.19,14365.72,3431.43,9966.19,11128.11,13660.39,2225.71,2082.97,5574.74,1268.05,1956.11
16-June-2017,13287.83,24111.08,26589.02,2880.72,17455.3,3755.55,15971.33,3454.41,10137.72,5364.97,14147.85,3444.32,9883.19,11115.61,13686.17,2227.1,2090.23,5536.81,1268.5,1961.43
19-June-2017,13354.99,24172.13,26844.85,2905.41,17584.99,3762.47,15935.64,3480.13,10210.3,5406.5,14080.61,3458.36,9873.88,11325.18,13747.21,2236.69,2083.52,5540.16,1275.56,1971.9
20-June-2017,13362.56,24180.66,26802.79,2905.09,17582.16,3752.32,16090.26,3495.55,10193.68,5392.35,14083.72,3482.65,9970.03,11343.17,13821.42,2232.05,2094.13,5581.88,1280.02,1966.45
21-June-2017,13342.37,24021.29,26774.5,2892.81,17592.62,3750.34,16024.75,3482.15,10267.98,5389.52,14065.56,3468.15,9920.36,11207.23,13703.1,2236.3,2104.9,5555.47,1275.9,1965.84
22-June-2017,13316.08,23983.75,26816.81,2883.19,17464.22,3750.34,15991.87,3459.24,10230.41,5397.53,14055.75,3448.91,9887.3,11055.59,13458.25,2218.16,2068.59,5543.57,1276.1,1941.64
23-June-2017,13207.78,23614.53,26618.81,2852.32,17282.08,3704.03,15817.39,3438.29,10210.81,5345.56,14019.53,3401.1,9853.85,10986.52,13305.59,2209.19,2050.25,5520.64,1270.03,1936.02
27-June-2017,13102.99,23465.07,26234.14,2826.97,17074.03,3660.96,15869.72,3435.46,10193.36,5281.41,13980.6,3370.1,9743.25,10961.88,13302.92,2194.71,2021.62,5470.33,1285.08,1931.87
28-June-2017,13091.72,23490.36,26298.06,2848.82,17031.47,3653.85,15676.22,3388.41,10125.52,5280.05,13997.82,3369.95,9772.22,11139.01,13197.26,2208.71,2033.01,5487.38,1299.31,1941.67
29-June-2017,13130.59,23483.32,26277.56,2881.82,17066.22,3666.24,15688.68,3382.21,10199.67,5290.04,13984.74,3376.96,9778.4,11378.87,13212.58,2213.05,2053.61,5502.43,1313.57,1950.42
30-June-2017,13178.45,23408.17,26277.96,2898.9,17075.94,3676.94,16012.71,3367.26,10428.17,5280.94,14190.58,3378.92,9833.46,11374.12,13202.65,2225.54,2043.23,5523.75,1305.01,1959.44
3-July-2017,13314.72,23719.02,26342.56,2952.06,17156.93,3728.86,16114.07,3388.01,10782.86,5298.48,14227.01,3408.33,9900.88,11584.94,13297.28,2227.59,2073.51,5571.14,1329.34,1964.77
4-July-2017,13303.99,23604.19,26276.23,2951.47,17106.03,3718.9,16098.98,3434.52,10711.69,5296.31,14122.48,3398.75,9933.37,11591.49,13371.73,2221.06,2060.24,5577.36,1320.33,1959.12
5-July-2017,13367.72,23771.96,26443.96,2989.8,17241.17,3744.24,16142.03,3469.8,10645.04,5324.98,14220.48,3432.53,9884.01,11735.42,13489.75,2231.66,2092.02,5556.8,1320.12,1967.33
6-July-2017,13411.66,23860.38,26563.92,2994.52,17262.74,3754.02,16090.27,3468.13,10725.39,5359.26,14237.91,3443.72,9858.23,11773.03,13438.68,2228.13,2124.96,5557.47,1336.74,1961.67
7-July-2017,13409.25,23819.9,26498.42,2988.4,17289.44,3753.02,16029.97,3524.78,10687.15,5341.1,14383.86,3450.86,9786.07,11762.02,13497.33,2231.51,2156.51,5528.42,1340.88,1962.23
10-July-2017,13535.83,23960.12,26778.0,3012.0,17494.98,3765.94,16068.21,3548.05,10685.69,5387.48,14547.21,3487.32,10071.96,11929.77,13619.25,2253.62,2177.05,5691.52,1392.84,1982.39
11-July-2017,13512.45,24152.19,26667.43,3006.8,17543.99,3764.51,15956.13,3549.6,10638.79,5364.93,14453.17,3489.13,10163.74,11860.01,13646.1,2259.1,2143.14,5711.17,1367.88,1983.97
12-July-2017,13575.7,24220.75,26802.11,3028.85,17552.84,3772.96,16001.6,3593.58,10661.31,5394.28,14516.04,3507.61,10124.94,11912.47,13856.06,2269.64,2145.11,5707.99,1383.24,1997.01
13-July-2017,13664.47,24282.24,27046.6,3050.7,17733.56,3783.31,16048.11,3594.02,10829.76,5443.46,14573.14,3525.39,10148.28,12005.43,13816.03,2279.45,2151.22,5725.83,1388.32,2004.29
14-July-2017,13660.58,24214.96,27126.04,3042.56,17640.01,3775.8,15969.84,3607.24,10812.07,5450.21,14702.79,3502.78,10051.6,11962.59,13908.12,2286.71,2138.43,5691.2,1400.95,2025.9
17-July-2017,13692.47,24302.11,27215.85,3074.15,17627.74,3783.66,15991.97,3629.33,10645.86,5465.18,14732.86,3510.53,10147.15,12079.02,13948.69,2293.79,2165.77,5741.74,1408.78,2030.83
18-July-2017,13581.81,24350.08,27203.43,3063.47,17631.15,3785.73,15886.36,3588.14,9993.93,5454.36,14759.06,3502.42,10171.39,12064.59,13838.87,2280.09,2142.01,5751.4,1402.99,2013.91
19-July-2017,13699.15,24493.34,27375.35,3082.57,17733.24,3808.71,15928.42,3628.39,10143.15,5486.96,15021.74,3530.17,10237.57,12299.66,13975.6,2301.43,2174.19,5816.57,1446.19,2029.19
20-July-2017,13665.62,24385.83,27427.08,3056.8,17771.63,3802.2,15908.37,3615.66,10100.44,5499.77,14918.14,3532.11,10153.99,12181.17,13915.65,2299.32,2184.39,5776.19,1444.49,2019.67
21-July-2017,13704.49,24373.27,27496.11,3055.51,17715.56,3794.04,16082.28,3696.79,10102.5,5503.61,14837.61,3536.29,10322.16,12187.53,14054.11,2289.7,2160.46,5849.0,1429.49,2016.06
24-July-2017,13763.3,24432.37,27634.67,3054.71,17740.48,3798.2,16135.96,3726.28,10198.86,5530.33,14774.86,3543.91,10430.12,12117.25,14064.16,2293.55,2156.45,5910.28,1449.42,2021.72
25-July-2017,13776.11,24332.75,27757.03,3074.7,17650.2,3797.78,16191.19,3712.4,10165.43,5553.19,14725.9,3525.37,10457.87,12290.5,14049.03,2288.79,2170.5,5935.28,1478.93,2018.62
26-July-2017,13835.12,24483.15,27961.86,3094.26,17806.68,3804.98,16249.56,3739.56,10223.03,5580.08,14843.74,3545.15,10437.19,12504.07,14113.62,2302.64,2183.56,5913.17,1473.14,2037.06
27-July-2017,13822.04,24291.94,28183.52,3076.78,17833.4,3796.49,16138.48,3700.04,10171.91,5659.32,14668.57,3520.86,10253.04,12392.24,14048.32,2296.16,2183.73,5816.43,1445.41,2035.67
28-July-2017,13828.51,24342.8,28021.48,3057.64,17724.53,3796.34,16165.47,3692.9,10195.16,5674.78,14414.16,3527.87,10361.06,12219.78,14068.48,2295.79,2169.2,5862.93,1444.79,2036.49
31-July-2017,13897.23,24463.15,28386.54,3096.95,17972.61,3819.77,16466.93,3728.91,10093.85,5721.18,14195.4,3545.18,10437.79,12425.99,14189.96,2323.61,2186.28,5897.04,1443.64,2056.73
1-August-2017,13928.15,24847.71,28403.07,3105.62,17905.95,3853.49,16343.12,3731.99,10101.69,5725.3,14221.69,3551.88,10441.13,12552.83,14241.5,2321.74,2187.08,5899.73,1438.29,2056.96
2-August-2017,13894.31,24784.1,28356.31,3106.62,17757.56,3857.85,16526.31,3757.19,10024.62,5709.51,14156.18,3529.93,10348.89,12506.18,14246.81,2324.4,2182.8,5855.26,1434.55,2062.99
3-August-2017,13808.49,24620.51,27885.86,3083.22,17700.03,3838.46,16545.09,3797.82,10008.46,5633.63,14009.71,3498.48,10309.56,12296.49,14439.2,2318.29,2166.93,5851.81,1450.1,2060.19
4-August-2017,13879.81,24799.59,28074.55,3116.33,17723.83,3865.21,17241.34,3828.54,10031.56,5668.14,13877.8,3505.16,10371.17,12603.39,14818.64,2336.17,2173.87,5876.35,1443.89,2082.16
7-August-2017,13929.65,24837.65,28162.39,3135.98,17776.31,3889.52,17383.45,3859.37,10076.52,5694.08,13890.51,3519.55,10273.75,12748.8,15055.92,2341.56,2204.26,5827.47,1441.84,2094.76
8-August-2017,13799.7,24739.82,27786.4,3145.25,17611.11,3857.34,17325.36,3789.71,9939.94,5633.98,13706.47,3489.05,10222.49,12956.61,14731.2,2297.65,2104.33,5789.82,1423.48,2071.02
9-August-2017,13661.74,24323.05,27540.56,3109.09,17416.99,3817.91,17321.19,3773.05,9862.73,5586.19,13195.04,3426.19,10221.59,12926.18,14654.32,2287.64,2094.11,5781.02,1411.74,2063.21
10-August-2017,13438.71,23643.76,27339.66,3038.19,17133.34,3746.15,17078.52,3719.46,9782.68,5502.29,12779.24,3309.61,10278.32,12742.45,14384.43,2224.08,1986.99,5788.65,1393.01,2004.7
11-August-2017,13336.33,23287.49,27098.04,2988.94,16927.37,3701.34,17135.52,3676.76,9714.24,5467.25,12807.82,3279.99,10268.89,12279.9,14371.96,2210.77,1960.77,5772.98,1387.42,1997.14
14-August-2017,13512.71,23605.07,27228.86,3073.74,17277.33,3775.52,17568.48,3729.0,9785.99,5520.61,13090.85,3345.9,10211.25,12713.39,14564.17,2266.06,2077.51,5750.1,1388.18,2042.77
16-August-2017,13660.04,23987.16,27572.83,3114.02,17255.47,3811.38,17623.3,3732.53,10029.79,5596.91,13214.76,3377.37,10262.41,12931.97,14615.45,2275.16,2094.81,5772.97,1389.32,2041.69
17-August-2017,13671.49,23814.22,27377.75,3115.88,17247.33,3801.39,17661.76,3745.78,10000.38,5587.27,13147.9,3373.31,10451.08,13036.38,14659.91,2294.61,2109.56,5876.35,1410.78,2063.05
18-August-2017,13595.73,23785.7,27183.84,3113.12,17220.27,3799.56,17699.61,3767.55,10076.13,5543.97,12938.17,3356.9,10081.89,12941.5,14794.46,2284.97,2090.13,5719.69,1432.26,2060.1
21-August-2017,13462.74,23544.31,27025.51,3076.22,17077.62,3769.84,17651.92,3724.19,10045.46,5509.69,12730.11,3316.15,9875.82,12755.87,14562.02,2249.93,2064.06,5611.74,1413.76,2032.28
22-August-2017,13451.61,23366.61,27079.06,3063.0,16972.84,3743.47,17542.22,3750.01,10046.07,5511.17,12828.35,3301.6,9877.86,12763.54,14753.07,2225.1,2040.63,5615.67,1414.7,2014.58
23-August-2017,13586.07,23513.38,27455.08,3106.04,17071.36,3766.97,17410.77,3783.64,10042.2,5595.72,12899.31,3335.03,9953.22,12994.72,14879.45,2238.53,2111.62,5662.58,1439.84,2031.89
24-August-2017,13617.08,23548.0,27454.2,3118.15,17161.36,3771.59,17419.01,3769.64,10018.53,5596.27,13226.29,3351.77,10021.64,13054.54,14861.52,2244.21,2094.12,5692.92,1443.73,2032.97
28-August-2017,13721.44,23637.56,27551.78,3144.61,17303.58,3802.56,17643.16,3779.92,10130.07,5633.88,13296.09,3378.23,10147.31,13094.42,14916.26,2267.82,2096.91,5757.89,1453.9,2049.94
29-August-2017,13569.69,23455.32,27261.24,3114.7,17115.86,3774.87,17384.44,3719.95,10041.2,5564.96,13137.21,3340.46,10054.6,12950.49,14752.08,2232.4,2079.68,5699.13,1426.69,2021.3
30-August-2017,13716.31,23602.78,27475.68,3172.45,17271.3,3806.8,17596.37,3804.1,10142.21,5625.29,13211.37,3383.33,10062.15,13292.89,15093.65,2244.49,2114.14,5708.61,1435.05,2037.29
31-August-2017,13762.13,23688.67,27440.82,3178.15,17330.85,3839.42,17700.91,3842.87,10174.12,5638.95,13149.26,3391.67,10063.83,13284.05,15177.26,2261.46,2137.67,5708.99,1434.79,2051.18
1-September-2017,13857.59,24147.5,27625.19,3216.39,17413.29,3894.2,17653.81,3867.52,10201.23,5662.89,13390.64,3430.63,10046.35,13531.47,15247.29,2264.73,2193.06,5703.06,1429.68,2054.19
4-September-2017,13765.68,23960.15,27410.03,3195.42,17284.99,3872.08,17623.9,3861.2,10123.53,5625.36,13364.5,3395.07,9944.31,13566.73,15129.04,2249.97,2162.48,5649.21,1410.87,2040.43
5-September-2017,13841.91,24026.2,27515.15,3230.01,17331.14,3901.14,18033.47,3909.73,10161.05,5652.9,13367.28,3412.64,9982.84,13670.16,15283.52,2260.17,2196.32,5650.56,1387.99,2051.49
